sampleid	biosample	bioproject	reads	primer_group	genus	species	old_new_world	pathogen	common_name	diet_org	diet_assumed	diet_1	diet_2	diet_group	diet_cat	sex	reprod_stage	total_sample_no	sample_type	collection_year	captive_wild	habitat_assumed	habitat_group	habitat_level_1	habitat_level_2	roost_group	sociality_x	foraging	collection_location	country	continent	virus	body_mass_g	litter_size	litters_peryear	longevity_month	sociality_y	torpor_use
SAMEA5601853	SAMEA5601853_ERR3318901	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601850	SAMEA5601850_ERR3318898	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601848	SAMEA5601848_ERR3318896	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601844	SAMEA5601844_ERR3318892	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601842	SAMEA5601842_ERR3318890	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601841	SAMEA5601841_ERR3318889	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601838	SAMEA5601838_ERR3318886	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601835	SAMEA5601835_ERR3318883	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601832	SAMEA5601832_ERR3318880	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601830	SAMEA5601830_ERR3318878	PRJEB32520	single	V4_1	Epomophorus	Epomophorus_wahlbergi	old_world	Filoviruses	Wahlberg's_epauletted_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Savanna	Savanna	savanna_forest	Foliage	Social	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Filoviruses	93.59	0.99	2	NA	Social	No
SAMEA5601829	SAMEA5601829_ERR3318877	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601827	SAMEA5601827_ERR3318875	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601824	SAMEA5601824_ERR3318872	PRJEB32520	single	V4_1	Epomophorus	Epomophorus_wahlbergi	old_world	Filoviruses	Wahlberg's_epauletted_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Savanna	Savanna	savanna_forest	Foliage	Social	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Filoviruses	93.59	0.99	2	NA	Social	No
SAMEA5601822	SAMEA5601822_ERR3318870	PRJEB32520	single	V4_1	Rhinolophus	Rhinolophus_clivosus	old_world	Betacoronaviruses	Geoffroy's_horseshoe_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Acholi_Region_Lamwo_District	Uganda	Africa	Betacoronaviruses	NA	NA	NA	NA	Colonial	Diurnal
SAMEA5601820	SAMEA5601820_ERR3318868	PRJEB32520	single	V4_1	Rhinolophus	Rhinolophus_clivosus	old_world	Betacoronaviruses	Geoffroy's_horseshoe_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Acholi_Region_Lamwo_District	Uganda	Africa	Betacoronaviruses	NA	NA	NA	NA	Colonial	Diurnal
SAMEA5601818	SAMEA5601818_ERR3318866	PRJEB32520	single	V4_1	Rhinolophus	Rhinolophus_clivosus	old_world	Betacoronaviruses	Geoffroy's_horseshoe_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Acholi_Region_Lamwo_District	Uganda	Africa	Betacoronaviruses	NA	NA	NA	NA	Colonial	Diurnal
SAMEA5601815	SAMEA5601815_ERR3318863	PRJEB32520	single	V4_1	Rhinolophus	Rhinolophus_clivosus	old_world	Betacoronaviruses	Geoffroy's_horseshoe_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Acholi_Region_Lamwo_District	Uganda	Africa	Betacoronaviruses	NA	NA	NA	NA	Colonial	Diurnal
SAMEA5601811	SAMEA5601811_ERR3318859	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601807	SAMEA5601807_ERR3318855	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601803	SAMEA5601803_ERR3318851	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601800	SAMEA5601800_ERR3318848	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601796	SAMEA5601796_ERR3318844	PRJEB32520	single	V4_1	Nycteris	Nycteris_sp.	old_world	Lyssaviruses	Slit-faced_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Acholi_Region_Lamwo_District	Uganda	Africa	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMEA5601793	SAMEA5601793_ERR3318841	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601789	SAMEA5601789_ERR3318837	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601785	SAMEA5601785_ERR3318833	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601783	SAMEA5601783_ERR3318832	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601780	SAMEA5601780_ERR3318829	PRJEB32520	single	V4_1	Rhinolophus	Rhinolophus_clivosus	old_world	Betacoronaviruses	Geoffroy's_horseshoe_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Acholi_Region_Lamwo_District	Uganda	Africa	Betacoronaviruses	NA	NA	NA	NA	Colonial	Diurnal
SAMEA5601776	SAMEA5601776_ERR3318825	PRJEB32520	single	V4_1	Rhinolophus	Rhinolophus_clivosus	old_world	Betacoronaviruses	Geoffroy's_horseshoe_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Acholi_Region_Lamwo_District	Uganda	Africa	Betacoronaviruses	NA	NA	NA	NA	Colonial	Diurnal
SAMEA5601772	SAMEA5601772_ERR3318821	PRJEB32520	single	V4_1	Epomophorus	Epomophorus_wahlbergi	old_world	Filoviruses	Wahlberg's_epauletted_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Savanna	Savanna	savanna_forest	Foliage	Social	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Filoviruses	93.59	0.99	2	NA	Social	No
SAMEA5601771	SAMEA5601771_ERR3318820	PRJEB32520	single	V4_1	Epomophorus	Epomophorus_wahlbergi	old_world	Filoviruses	Wahlberg's_epauletted_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Savanna	Savanna	savanna_forest	Foliage	Social	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Filoviruses	93.59	0.99	2	NA	Social	No
SAMEA5601765	SAMEA5601765_ERR3318814	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601761	SAMEA5601761_ERR3318810	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601758	SAMEA5601758_ERR3318807	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601748	SAMEA5601748_ERR3318797	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601742	SAMEA5601742_ERR3318791	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601741	SAMEA5601741_ERR3318790	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601738	SAMEA5601738_ERR3318787	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601737	SAMEA5601737_ERR3318786	PRJEB32520	single	V4_1	Rousettus	Rousettus_lanosus	old_world	Henipaviruses	Ruwenzori_long-haired_fruit_bat	Frugivorous	Frugivorous	Flowers	Fruits	Fruits_Nectar	Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Forest	Forest	forest_savanna	Cave	Unknown	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Henipaviruses	104.78	NA	NA	NA	NA	NA
SAMEA5601731	SAMEA5601731_ERR3318780	PRJEB32520	single	V4_1	Epomophorus	Epomophorus_wahlbergi	old_world	Filoviruses_probably	Wahlberg's_epauletted_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Savanna	Savanna	savanna_forest	Foliage	Social	unknown	Acholi_Region_Lamwo_District	Uganda	Africa	Filoviruses	93.59	0.99	2	NA	Social	No
SAMEA5601730	SAMEA5601730_ERR3318779	PRJEB32520	single	V4_1	Miniopterus	Miniopterus_natalensis	old_world	Lyssaviruses	Natal_long-fingered_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Savanna	Savanna	savanna_scrub	Cave	Colonial	aerial_hawking_gleaning_trawling	Karamoja_Provence_Kaabong_District	Uganda	Africa	Lyssaviruses	10.43	1	1	NA	Colonial	Diurnal_Seasonal
SAMEA5601729	SAMEA5601729_ERR3318778	PRJEB32520	single	V4_1	Miniopterus	Miniopterus_natalensis	old_world	Lyssaviruses	Natal_long-fingered_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Savanna	Savanna	savanna_scrub	Cave	Colonial	aerial_hawking_gleaning_trawling	Karamoja_Provence_Kaabong_District	Uganda	Africa	Lyssaviruses	10.43	1	1	NA	Colonial	Diurnal_Seasonal
SAMEA5601726	SAMEA5601726_ERR3318775	PRJEB32520	single	V4_1	Miniopterus	Miniopterus_natalensis	old_world	Lyssaviruses	Natal_long-fingered_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Savanna	Savanna	savanna_scrub	Cave	Colonial	aerial_hawking_gleaning_trawling	Karamoja_Provence_Kaabong_District	Uganda	Africa	Lyssaviruses	10.43	1	1	NA	Colonial	Diurnal_Seasonal
SAMEA5601724	SAMEA5601724_ERR3318773	PRJEB32520	single	V4_1	Miniopterus	Miniopterus_natalensis	old_world	Lyssaviruses	Natal_long-fingered_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Savanna	Savanna	savanna_scrub	Cave	Colonial	aerial_hawking_gleaning_trawling	Karamoja_Provence_Kaabong_District	Uganda	Africa	Lyssaviruses	10.43	1	1	NA	Colonial	Diurnal_Seasonal
SAMEA5601723	SAMEA5601723_ERR3318772	PRJEB32520	single	V4_1	Miniopterus	Miniopterus_natalensis	old_world	Lyssaviruses	Natal_long-fingered_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Savanna	Savanna	savanna_scrub	Cave	Colonial	aerial_hawking_gleaning_trawling	Karamoja_Provence_Kaabong_District	Uganda	Africa	Lyssaviruses	10.43	1	1	NA	Colonial	Diurnal_Seasonal
SAMEA5601720	SAMEA5601720_ERR3318769	PRJEB32520	single	V4_1	Miniopterus	Miniopterus_natalensis	old_world	Lyssaviruses	Natal_long-fingered_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Savanna	Savanna	savanna_scrub	Cave	Colonial	aerial_hawking_gleaning_trawling	Karamoja_Provence_Kaabong_District	Uganda	Africa	Lyssaviruses	10.43	1	1	NA	Colonial	Diurnal_Seasonal
SAMEA5601715	SAMEA5601715_ERR3318764	PRJEB32520	single	V4_1	Rousettus	Rousettus_aegyptiacus	old_world	Betacoronaviruses_Filoviruses	Egyptian_Fruit_Bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Urban	Urban	urban_agricultural	Cave	Colonial	plucking	Karamoja_Provence_Kaabong_District	Uganda	Africa	Betacoronaviruses_Filoviruses	134	1.07	2	274.8	Colonial	No
SAMEA5601712	SAMEA5601712_ERR3318761	PRJEB32520	single	V4_1	Rousettus	Rousettus_aegyptiacus	old_world	Betacoronaviruses_Filoviruses	Egyptian_Fruit_Bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	497	Rectal_swab	2016	Wild	Cave	Urban	Urban	urban_agricultural	Cave	Colonial	plucking	Karamoja_Provence_Kaabong_District	Uganda	Africa	Betacoronaviruses_Filoviruses	134	1.07	2	274.8	Colonial	No
SAMEA5601709	SAMEA5601709_ERR3318758	PRJEB32520	single	V4_1	Rousettus	Rousettus_aegyptiacus	old_world	Betacoronaviruses_Filoviruses	Egyptian_Fruit_Bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Urban	Urban	urban_agricultural	Cave	Colonial	plucking	Karamoja_Provence_Kaabong_District	Uganda	Africa	Betacoronaviruses_Filoviruses	134	1.07	2	274.8	Colonial	No
SAMEA5601706	SAMEA5601706_ERR3318755	PRJEB32520	single	V4_1	Rhinolophus	Rhinolophus_clivosus	old_world	Betacoronaviruses	Geoffroy's_horseshoe_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	497	Rectal_swab	2016	Wild	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Karamoja_Provence_Kaabong_District	Uganda	Africa	Betacoronaviruses	NA	NA	NA	NA	Colonial	Diurnal
